-9.267 	-1.012 	1 
3.050 	25.390 	2 
-35.359 	-25.068 	1 
-34.359 	-21.717 	1 
31.173 	2.429 	3 
-19.990 	-4.375 	1 
-3.843 	-36.471 	4 
-17.606 	9.572 	1 
24.776 	23.243 	3 
-31.582 	-16.036 	1 
18.899 	7.664 	3 
3.062 	-37.780 	4 
-28.850 	10.015 	1 
8.435 	3.212 	3 
38.994 	0.238 	3 
29.438 	3.458 	3 
5.278 	31.454 	2 
5.976 	-36.094 	4 
4.568 	-27.209 	4 
-41.101 	-8.723 	1 
31.321 	-6.934 	3 
-2.853 	-24.975 	4 
10.990 	38.257 	2 
39.800 	2.430 	3 
13.716 	-31.139 	4 
5.524 	35.934 	2 
-26.082 	32.935 	5 
39.418 	7.516 	3 
19.596 	25.362 	3 
17.988 	27.514 	3 
35.417 	13.130 	3 
31.394 	-5.549 	3 
1.977 	-30.035 	4 
10.988 	3.012 	3 
-21.730 	3.979 	1 
32.108 	10.219 	3 
7.076 	-34.265 	4 
-8.598 	43.317 	2 
13.724 	9.031 	3 
10.766 	4.493 	3 
11.101 	-34.546 	4 
-27.081 	-2.379 	1 
-30.019 	5.091 	1 
3.040 	-34.120 	4 
3.264 	-36.615 	4 
30.153 	11.640 	3 
-13.122 	6.669 	1 
-26.532 	27.663 	5 
31.042 	14.151 	3 
3.452 	41.615 	2 
33.984 	4.458 	3 
-3.584 	40.364 	2 
17.743 	23.394 	3 
-28.861 	-10.982 	1 
-30.017 	28.997 	5 
15.111 	22.757 	3 
34.375 	1.883 	3 
-23.286 	32.711 	5 
2.456 	-33.864 	4 
25.105 	-0.132 	3 
-0.124 	25.145 	2 
3.951 	-15.733 	4 
23.556 	-1.962 	3 
-3.262 	38.216 	2 
-43.520 	-9.933 	1 
-26.119 	32.260 	5 
18.923 	3.462 	3 
-37.461 	-14.292 	1 
6.893 	-30.591 	4 
18.814 	20.765 	3 
1.708 	-39.681 	4 
16.081 	4.680 	3 
14.291 	5.170 	3 
-6.418 	38.058 	2 
24.374 	25.032 	3 
-3.464 	28.564 	2 
25.237 	1.664 	3 
-5.249 	-34.102 	4 
