7.021 	-10.901 	1 
8.028 	-11.422 	1 
6.962 	-10.848 	1 
7.849 	-11.174 	1 
7.838 	-11.241 	1 
7.755 	-11.196 	1 
7.816 	-11.223 	1 
7.902 	-11.294 	1 
7.854 	-11.241 	1 
7.144 	-10.983 	1 
7.667 	-11.167 	1 
7.812 	-11.218 	1 
7.938 	-11.333 	1 
7.908 	-11.295 	1 
7.836 	-11.243 	1 
8.011 	-11.404 	1 
7.124 	-10.957 	1 
8.052 	-11.442 	1 
7.917 	-11.312 	1 
7.135 	-10.937 	1 
7.578 	-11.098 	1 
8.068 	-11.455 	1 
8.086 	-11.465 	1 
7.904 	-11.300 	1 
7.724 	-11.163 	1 
7.833 	-11.228 	1 
7.842 	-11.245 	1 
8.084 	-11.473 	1 
7.809 	-11.208 	1 
7.919 	-11.309 	1 
7.149 	-10.981 	1 
7.815 	-11.198 	1 
7.733 	-11.177 	1 
8.076 	-11.465 	1 
7.032 	-10.889 	1 
8.057 	-11.445 	1 
7.412 	-11.079 	1 
7.890 	-11.282 	1 
7.011 	-10.879 	1 
7.977 	-11.378 	1 
7.944 	-11.336 	1 
7.902 	-11.302 	1 
7.890 	-11.279 	1 
8.044 	-11.432 	1 
7.671 	-11.146 	1 
7.997 	-11.380 	1 
7.993 	-11.385 	1 
7.969 	-11.364 	1 
7.926 	-11.339 	1 
8.049 	-11.445 	1 
7.994 	-11.389 	1 
8.040 	-11.432 	1 
7.849 	-11.245 	1 
7.808 	-11.238 	1 
8.011 	-11.403 	1 
7.973 	-11.361 	1 
7.855 	-11.242 	1 
7.798 	-11.205 	1 
7.936 	-11.343 	1 
8.026 	-11.430 	1 
7.871 	-11.283 	1 
7.744 	-11.188 	1 
7.826 	-11.255 	1 
7.753 	-11.187 	1 
7.873 	-11.253 	1 
7.857 	-11.243 	1 
7.819 	-11.258 	1 
8.075 	-11.469 	1 
8.079 	-11.469 	1 
7.622 	-11.130 	1 
7.818 	-11.218 	1 
7.871 	-11.246 	1 
7.945 	-11.332 	1 
7.854 	-11.244 	1 
7.781 	-11.212 	1 
7.821 	-11.219 	1 
8.025 	-11.417 	1 
7.912 	-11.317 	1 
7.799 	-11.213 	1 
7.949 	-11.346 	1 
7.837 	-11.231 	1 
7.778 	-11.200 	1 
7.825 	-11.254 	1 
7.715 	-11.176 	1 
7.750 	-11.185 	1 
7.919 	-11.311 	1 
7.059 	-10.913 	1 
7.878 	-11.267 	1 
7.908 	-11.302 	1 
7.876 	-11.269 	1 
7.866 	-11.255 	1 
7.720 	-11.151 	1 
7.816 	-11.226 	1 
7.903 	-11.301 	1 
7.853 	-11.261 	1 
7.834 	-11.262 	1 
7.805 	-11.210 	1 
8.084 	-11.478 	1 
7.862 	-11.265 	1 
6.953 	-10.849 	1 
6.958 	-10.837 	1 
7.842 	-11.243 	1 
8.036 	-11.433 	1 
7.853 	-11.246 	1 
8.012 	-11.408 	1 
7.821 	-11.218 	1 
7.646 	-11.148 	1 
8.066 	-11.462 	1 
7.857 	-11.247 	1 
7.843 	-11.268 	1 
7.814 	-11.220 	1 
7.115 	-10.965 	1 
7.974 	-11.375 	1 
8.047 	-11.439 	1 
8.058 	-11.445 	1 
7.727 	-11.186 	1 
7.467 	-11.092 	1 
7.802 	-11.199 	1 
7.817 	-11.224 	1 
7.849 	-11.245 	1 
8.061 	-11.447 	1 
7.953 	-11.344 	1 
7.851 	-11.256 	1 
7.694 	-11.226 	1 
7.881 	-11.282 	1 
8.065 	-11.459 	1 
6.957 	-10.851 	1 
7.707 	-11.183 	1 
7.653 	-11.143 	1 
7.819 	-11.239 	1 
7.799 	-11.211 	1 
7.956 	-11.347 	1 
7.959 	-11.385 	1 
8.113 	-11.503 	1 
7.699 	-11.162 	1 
7.814 	-11.285 	1 
7.857 	-11.252 	1 
7.979 	-11.380 	1 
8.090 	-11.484 	1 
7.949 	-11.358 	1 
7.870 	-11.251 	1 
7.768 	-11.183 	1 
7.875 	-11.273 	1 
7.791 	-11.201 	1 
7.768 	-11.238 	1 
6.991 	-10.874 	1 
7.795 	-11.204 	1 
7.780 	-11.203 	1 
7.736 	-11.194 	1 
7.895 	-11.224 	1 
7.749 	-11.184 	1 
7.950 	-11.330 	1 
7.907 	-11.293 	1 
8.073 	-11.466 	1 
7.838 	-11.262 	1 
7.916 	-11.310 	1 
7.847 	-11.229 	1 
8.032 	-11.428 	1 
8.080 	-11.468 	1 
7.012 	-10.883 	1 
7.751 	-11.190 	1 
7.907 	-11.302 	1 
8.065 	-11.488 	1 
8.026 	-11.421 	1 
7.872 	-11.256 	1 
7.795 	-11.272 	1 
7.932 	-11.295 	1 
7.852 	-11.243 	1 
7.949 	-11.370 	1 
7.852 	-11.246 	1 
7.744 	-11.204 	1 
7.863 	-11.251 	1 
7.727 	-11.176 	1 
7.910 	-11.298 	1 
7.823 	-11.232 	1 
7.730 	-11.146 	1 
8.089 	-11.481 	1 
8.086 	-11.481 	1 
6.967 	-10.843 	1 
7.604 	-11.131 	1 
7.787 	-11.215 	1 
7.830 	-11.229 	1 
7.842 	-11.241 	1 
7.963 	-11.350 	1 
7.160 	-10.993 	1 
7.159 	-10.947 	1 
7.746 	-11.182 	1 
7.796 	-11.219 	1 
8.035 	-11.423 	1 
7.748 	-11.188 	1 
8.055 	-11.443 	1 
7.847 	-11.245 	1 
8.004 	-11.393 	1 
8.019 	-11.415 	1 
6.938 	-10.833 	1 
7.798 	-11.215 	1 
7.994 	-11.396 	1 
7.003 	-10.882 	1 
7.813 	-11.221 	1 
6.944 	-10.825 	1 
7.798 	-11.218 	1 
7.883 	-11.271 	1 
8.062 	-11.456 	1 
7.912 	-11.307 	1 
7.854 	-11.254 	1 
8.097 	-11.487 	1 
8.027 	-11.414 	1 
8.091 	-11.479 	1 
7.774 	-11.194 	1 
7.897 	-11.285 	1 
6.962 	-10.851 	1 
7.778 	-11.188 	1 
7.694 	-11.208 	1 
7.894 	-11.274 	1 
7.854 	-11.247 	1 
7.327 	-11.040 	1 
7.878 	-11.271 	1 
7.747 	-11.190 	1 
7.950 	-11.346 	1 
7.772 	-11.197 	1 
7.864 	-11.261 	1 
7.839 	-11.233 	1 
7.895 	-11.294 	1 
8.040 	-11.430 	1 
7.900 	-11.295 	1 
7.551 	-11.119 	1 
7.826 	-11.236 	1 
7.800 	-11.211 	1 
7.882 	-11.273 	1 
7.868 	-11.271 	1 
7.837 	-11.232 	1 
7.906 	-11.286 	1 
8.031 	-11.418 	1 
8.036 	-11.426 	1 
7.001 	-10.878 	1 
7.915 	-11.304 	1 
8.033 	-11.421 	1 
7.942 	-11.332 	1 
7.295 	-11.044 	1 
7.787 	-11.217 	1 
7.125 	-10.975 	1 
7.917 	-11.306 	1 
8.009 	-11.421 	1 
7.767 	-11.191 	1 
7.873 	-11.259 	1 
8.057 	-11.444 	1 
7.887 	-11.295 	1 
7.740 	-11.183 	1 
7.044 	-10.903 	1 
7.657 	-11.159 	1 
7.812 	-11.212 	1 
7.086 	-10.953 	1 
7.695 	-11.165 	1 
7.682 	-11.157 	1 
7.832 	-11.279 	1 
7.828 	-11.249 	1 
7.851 	-11.258 	1 
7.073 	-10.923 	1 
8.057 	-11.444 	1 
7.933 	-11.326 	1 
7.899 	-11.252 	1 
7.163 	-10.992 	1 
7.131 	-10.970 	1 
7.765 	-11.265 	1 
7.511 	-11.095 	1 
7.558 	-11.107 	1 
7.015 	-10.843 	1 
7.896 	-11.299 	1 
7.839 	-11.240 	1 
8.003 	-11.411 	1 
7.052 	-10.926 	1 
7.978 	-11.392 	1 
7.903 	-11.307 	1 
7.008 	-10.877 	1 
7.291 	-11.034 	1 
7.838 	-11.233 	1 
7.592 	-11.118 	1 
8.096 	-11.486 	1 
7.906 	-11.338 	1 
7.050 	-10.922 	1 
7.860 	-11.256 	1 
7.780 	-11.202 	1 
7.894 	-11.288 	1 
7.814 	-11.214 	1 
6.971 	-10.821 	1 
7.754 	-11.201 	1 
7.212 	-11.017 	1 
7.195 	-11.007 	1 
7.765 	-11.189 	1 
7.746 	-11.219 	1 
7.822 	-11.233 	1 
7.773 	-11.185 	1 
8.000 	-11.414 	1 
7.871 	-11.260 	1 
8.104 	-11.493 	1 
7.887 	-11.274 	1 
6.941 	-10.836 	1 
7.078 	-10.913 	1 
7.641 	-11.151 	1 
7.907 	-11.297 	1 
7.837 	-11.290 	1 
7.789 	-11.206 	1 
7.917 	-11.354 	1 
7.860 	-11.252 	1 
7.114 	-10.970 	1 
7.479 	-11.113 	1 
7.885 	-11.276 	1 
7.871 	-11.376 	1 
7.702 	-11.169 	1 
7.778 	-11.241 	1 
7.808 	-11.237 	1 
7.949 	-11.336 	1 
8.046 	-11.441 	1 
7.885 	-11.278 	1 
7.696 	-11.162 	1 
7.790 	-11.223 	1 
7.214 	-10.996 	1 
8.049 	-11.441 	1 
8.000 	-11.399 	1 
8.015 	-11.398 	1 
7.887 	-11.237 	1 
7.872 	-11.256 	1 
7.841 	-11.238 	1 
7.663 	-11.175 	1 
7.080 	-10.927 	1 
7.633 	-11.139 	1 
7.903 	-11.313 	1 
8.001 	-11.405 	1 
8.060 	-11.449 	1 
7.920 	-11.334 	1 
7.818 	-11.236 	1 
8.077 	-11.468 	1 
7.818 	-11.273 	1 
6.983 	-10.877 	1 
7.751 	-11.208 	1 
7.727 	-11.191 	1 
6.950 	-10.840 	1 
7.857 	-11.275 	1 
7.891 	-11.272 	1 
7.845 	-11.238 	1 
7.849 	-11.252 	1 
7.749 	-11.184 	1 
8.097 	-11.485 	1 
7.452 	-11.104 	1 
7.821 	-11.237 	1 
7.763 	-11.176 	1 
7.709 	-11.170 	1 
8.085 	-11.476 	1 
7.398 	-11.070 	1 
7.102 	-10.902 	1 
7.740 	-11.190 	1 
7.692 	-11.165 	1 
8.036 	-11.434 	1 
7.834 	-11.240 	1 
6.990 	-10.872 	1 
7.908 	-11.316 	1 
7.876 	-11.267 	1 
7.866 	-11.264 	1 
7.878 	-11.268 	1 
7.861 	-11.255 	1 
7.775 	-11.224 	1 
7.211 	-11.026 	1 
7.735 	-11.188 	1 
8.051 	-11.443 	1 
7.934 	-11.320 	1 
7.908 	-11.296 	1 
7.986 	-11.377 	1 
7.867 	-11.257 	1 
7.839 	-11.253 	1 
7.932 	-11.326 	1 
7.830 	-11.261 	1 
7.850 	-11.266 	1 
7.752 	-11.190 	1 
7.871 	-11.264 	1 
7.912 	-11.303 	1 
7.196 	-11.010 	1 
7.117 	-10.966 	1 
7.977 	-11.378 	1 
7.597 	-11.117 	1 
7.988 	-11.389 	1 
7.762 	-11.248 	1 
8.019 	-11.409 	1 
7.805 	-11.216 	1 
7.886 	-11.267 	1 
7.859 	-11.246 	1 
7.792 	-11.215 	1 
7.740 	-11.186 	1 
7.854 	-11.261 	1 
7.955 	-11.297 	1 
7.908 	-11.317 	1 
7.864 	-11.250 	1 
7.833 	-11.248 	1 
6.996 	-10.879 	1 
7.921 	-11.297 	1 
7.257 	-11.038 	1 
8.077 	-11.464 	1 
7.758 	-11.182 	1 
8.083 	-11.474 	1 
7.826 	-11.229 	1 
8.075 	-11.467 	1 
7.800 	-11.213 	1 
8.076 	-11.464 	1 
7.858 	-11.242 	1 
8.083 	-11.472 	1 
7.720 	-11.174 	1 
7.214 	-11.024 	1 
7.135 	-10.975 	1 
7.933 	-11.352 	1 
7.812 	-11.233 	1 
7.575 	-11.101 	1 
7.853 	-11.250 	1 
7.869 	-11.286 	1 
8.052 	-11.443 	1 
6.983 	-10.828 	1 
6.944 	-10.852 	1 
7.888 	-11.279 	1 
7.974 	-11.365 	1 
7.243 	-11.028 	1 
7.825 	-11.245 	1 
7.713 	-11.165 	1 
8.004 	-11.391 	1 
7.798 	-11.200 	1 
7.875 	-11.233 	1 
7.860 	-11.247 	1 
7.112 	-10.954 	1 
7.875 	-11.269 	1 
7.837 	-11.242 	1 
6.931 	-10.820 	1 
6.776 	-10.724 	1 
6.954 	-10.839 	1 
7.911 	-11.309 	1 
7.763 	-11.211 	1 
7.908 	-11.300 	1 
7.978 	-11.375 	1 
8.071 	-11.467 	1 
7.565 	-11.115 	1 
7.057 	-10.909 	1 
7.744 	-11.183 	1 
7.910 	-11.309 	1 
8.084 	-11.471 	1 
7.963 	-11.379 	1 
7.880 	-11.261 	1 
7.914 	-11.317 	1 
7.980 	-11.380 	1 
7.775 	-11.208 	1 
7.085 	-10.901 	1 
7.858 	-11.250 	1 
7.907 	-11.319 	1 
6.974 	-10.859 	1 
7.274 	-11.023 	1 
7.876 	-11.275 	1 
8.029 	-11.421 	1 
7.113 	-10.953 	1 
7.034 	-10.868 	1 
7.722 	-11.150 	1 
7.792 	-11.207 	1 
8.015 	-11.406 	1 
7.778 	-11.189 	1 
7.129 	-10.939 	1 
8.075 	-11.470 	1 
7.837 	-11.249 	1 
8.051 	-11.443 	1 
7.868 	-11.267 	1 
7.895 	-11.309 	1 
8.043 	-11.435 	1 
7.903 	-11.285 	1 
7.223 	-11.008 	1 
8.055 	-11.444 	1 
7.871 	-11.262 	1 
6.885 	-10.797 	1 
7.889 	-11.290 	1 
8.052 	-11.448 	1 
7.834 	-11.225 	1 
7.880 	-11.272 	1 
7.368 	-11.063 	1 
7.838 	-11.278 	1 
7.031 	-10.902 	1 
7.073 	-10.872 	1 
7.876 	-11.266 	1 
7.777 	-11.184 	1 
8.028 	-11.431 	1 
7.819 	-11.221 	1 
7.712 	-11.220 	1 
7.773 	-11.208 	1 
8.047 	-11.440 	1 
7.311 	-11.040 	1 
7.862 	-11.253 	1 
7.841 	-11.234 	1 
7.828 	-11.226 	1 
7.447 	-11.028 	1 
8.059 	-11.460 	1 
7.851 	-11.270 	1 
7.803 	-11.226 	1 
7.786 	-11.224 	1 
8.096 	-11.486 	1 
7.773 	-11.194 	1 
7.667 	-11.137 	1 
7.756 	-11.191 	1 
8.069 	-11.466 	1 
7.715 	-11.170 	1 
7.162 	-10.988 	1 
7.973 	-11.384 	1 
8.026 	-11.414 	1 
8.045 	-11.432 	1 
8.087 	-11.479 	1 
7.644 	-11.145 	1 
7.185 	-11.007 	1 
8.032 	-11.426 	1 
7.247 	-11.060 	1 
7.198 	-11.004 	1 
7.982 	-11.362 	1 
7.849 	-11.254 	1 
7.640 	-11.145 	1 
7.865 	-11.293 	1 
7.919 	-11.308 	1 
7.023 	-10.887 	1 
7.883 	-11.273 	1 
7.956 	-11.350 	1 
7.878 	-11.270 	1 
7.234 	-11.025 	1 
7.855 	-11.242 	1 
7.784 	-11.212 	1 
7.093 	-10.958 	1 
7.893 	-11.303 	1 
7.118 	-10.959 	1 
7.969 	-11.358 	1 
8.054 	-11.451 	1 
7.061 	-10.888 	1 
7.930 	-11.375 	1 
7.205 	-11.012 	1 
7.687 	-11.161 	1 
7.965 	-11.356 	1 
7.150 	-10.984 	1 
7.994 	-11.395 	1 
7.941 	-11.336 	1 
6.988 	-10.873 	1 
7.519 	-11.103 	1 
8.040 	-11.438 	1 
7.879 	-11.280 	1 
8.050 	-11.438 	1 
7.877 	-11.274 	1 
7.833 	-11.237 	1 
8.073 	-11.464 	1 
7.721 	-11.190 	1 
7.776 	-11.203 	1 
7.857 	-11.267 	1 
7.033 	-10.904 	1 
7.832 	-11.231 	1 
6.979 	-10.862 	1 
7.875 	-11.269 	1 
7.838 	-11.247 	1 
7.848 	-11.254 	1 
7.907 	-11.315 	1 
7.178 	-11.006 	1 
8.032 	-11.423 	1 
8.002 	-11.381 	1 
7.705 	-11.172 	1 
8.030 	-11.420 	1 
7.784 	-11.217 	1 
7.853 	-11.233 	1 
7.720 	-11.153 	1 
6.991 	-10.858 	1 
7.476 	-11.076 	1 
7.799 	-11.217 	1 
8.051 	-11.432 	1 
8.100 	-11.480 	1 
