-6.35 	9.40 	1
6.11 	-9.26 	2
1.63 	-1.11 	3
5.80 	-8.78 	4
1.63 	-1.07 	3
-6.84 	10.14 	1
-6.15 	8.73 	1
-6.83 	10.18 	1
-6.19 	9.01 	1
5.25 	-9.53 	2
5.36 	-9.42 	2
-5.43 	6.79 	1
-5.35 	6.65 	1
1.54 	-1.22 	3
-6.78 	10.31 	1
4.26 	-9.70 	2
-6.88 	10.28 	1
-4.72 	2.45 	5
4.96 	-9.30 	2
5.79 	-9.05 	2
-6.61 	9.85 	1
-6.83 	10.13 	1
-6.66 	9.95 	1
1.58 	-1.15 	3
6.07 	-5.92 	5
5.41 	-5.06 	6
5.91 	-9.24 	2
5.39 	-9.45 	2
-6.78 	9.96 	1
5.14 	-9.26 	2
-5.14 	-0.60 	2
6.01 	-9.26 	2
2.40 	-5.01 	7
-5.38 	6.73 	1
-5.59 	7.09 	1
5.69 	-9.04 	2
4.26 	-9.72 	2
4.78 	-9.20 	2
1.61 	-2.21 	3
-6.66 	9.82 	1
-6.90 	10.16 	1
5.61 	-8.35 	2
1.61 	-1.13 	3
4.96 	-4.81 	6
-6.88 	10.10 	1
-4.60 	3.99 	1
-4.72 	-3.45 	8
4.42 	-9.19 	2
-5.33 	6.03 	1
4.77 	-9.35 	2
2.43 	-5.02 	7
-4.77 	4.58 	1
4.77 	-9.54 	2
4.60 	-9.42 	2
4.53 	-9.35 	2
-4.94 	-3.18 	1
5.02 	-8.80 	2
5.80 	-5.67 	6
5.46 	-8.06 	2
-4.82 	4.56 	1
-6.28 	9.23 	1
5.02 	-9.36 	2
5.46 	-8.26 	2
5.10 	-5.11 	6
-4.26 	1.62 	1
-5.30 	6.57 	1
4.87 	-9.52 	2
-4.25 	3.45 	1
5.16 	-5.28 	6
5.44 	-7.99 	2
-6.59 	9.82 	1
-6.53 	9.70 	1
5.06 	-5.00 	6
-5.41 	-1.02 	1
-5.13 	6.43 	1
4.00 	-8.00 	2
-5.29 	6.59 	1
5.12 	-9.26 	2
5.37 	-6.32 	5
-4.70 	5.09 	1
3.59 	-6.72 	2
4.90 	-8.00 	2
1.62 	-2.35 	3
3.29 	-5.62 	8
4.44 	-9.36 	2
-5.83 	8.15 	1
4.30 	-9.67 	2
4.79 	-9.00 	2
-4.78 	5.34 	1
5.50 	-8.23 	2
1.51 	-1.35 	3
5.31 	-5.04 	6
-5.17 	-2.73 	1
-6.18 	8.91 	1
5.16 	-8.55 	2
-5.37 	6.67 	3
-4.54 	4.39 	1
5.46 	-7.65 	2
4.69 	-8.99 	2
5.14 	-4.99 	6
-4.10 	2.58 	1
4.96 	-5.16 	6
-5.26 	-0.43 	1
4.60 	-9.11 	2
3.00 	-6.92 	5
-4.45 	2.31 	1
4.77 	-6.04 	5
-4.69 	2.97 	1
-4.87 	0.56 	1
6.08 	-5.87 	5
1.50 	-1.32 	3
2.47 	-7.01 	9
-6.26 	9.20 	1
-4.72 	1.03 	1
4.77 	-4.91 	6
2.54 	-6.96 	9
-5.02 	-0.07 	1
-4.55 	4.95 	1
-4.68 	3.02 	1
5.97 	-5.91 	6
-5.27 	5.94 	1
1.56 	-1.51 	3
-6.20 	8.96 	1
2.44 	-7.04 	9
-4.83 	-0.23 	1
5.12 	-6.38 	5
4.30 	-9.58 	2
-4.97 	0.34 	1
-5.24 	-0.24 	1
-5.45 	-1.88 	1
-5.05 	-1.30 	1
-4.50 	2.19 	1
4.46 	-8.97 	2
-6.28 	9.15 	1
5.32 	-7.79 	2
1.69 	-2.76 	3
-5.94 	8.47 	1
-5.10 	5.02 	1
2.63 	-4.43 	8
5.15 	-7.71 	2
-4.74 	1.88 	1
-5.19 	-2.04 	1
-4.37 	1.88 	1
-5.71 	7.88 	1
5.03 	-5.04 	6
2.59 	-4.34 	3
-4.95 	-3.16 	1
-5.26 	-2.12 	1
-5.40 	-2.16 	1
-4.76 	4.68 	1
4.87 	-7.02 	2
-5.28 	6.33 	1
4.95 	-7.69 	2
-5.03 	4.95 	1
5.53 	-8.45 	2
2.73 	-4.48 	3
5.24 	-5.21 	6
-5.40 	-2.11 	1
3.81 	-7.23 	2
2.51 	-6.97 	9
1.49 	-1.40 	3
4.72 	-6.52 	10
-5.13 	-1.86 	1
-4.73 	1.25 	1
4.87 	-6.91 	2
1.58 	-1.51 	3
2.63 	-4.95 	7
-4.67 	1.45 	1
-5.18 	-2.70 	1
-4.93 	2.99 	1
-4.23 	3.85 	1
-6.03 	8.65 	1
-5.64 	7.60 	1
-4.95 	2.94 	1
5.47 	-8.26 	2
4.84 	-8.79 	2
-5.24 	-1.47 	1
2.49 	-4.21 	2
-4.39 	1.61 	1
-4.82 	1.57 	1
3.41 	-6.49 	1
4.84 	-4.95 	6
4.18 	-7.65 	2
3.91 	-7.73 	2
4.07 	-8.01 	2
-4.86 	1.07 	1
4.73 	-5.32 	6
5.06 	-5.41 	6
2.57 	-4.95 	7
-4.24 	2.48 	1
-4.40 	4.24 	1
4.02 	-7.71 	2
4.14 	-7.39 	2
5.15 	-7.49 	2
5.54 	-6.20 	5
-4.91 	-3.23 	1
-4.95 	2.92 	1
-5.08 	-0.17 	1
-4.20 	3.54 	1
4.63 	-6.86 	2
4.07 	-7.82 	2
4.68 	-7.03 	2
5.04 	-5.44 	6
4.86 	-5.09 	6
2.04 	-3.76 	3
-5.00 	4.69 	1
3.97 	-6.38 	5
5.30 	-5.37 	6
-5.08 	-0.11 	1
3.70 	-6.64 	2
-5.15 	-0.63 	1
2.49 	-4.33 	3
-5.27 	-0.81 	1
-4.94 	-0.60 	1
5.16 	-7.53 	2
-5.24 	-1.04 	1
1.68 	-2.46 	3
-4.10 	3.13 	1
-4.72 	0.15 	1
2.29 	-4.00 	3
4.43 	-6.84 	2
5.61 	-6.32 	11
-5.16 	-2.79 	1
-5.02 	-0.52 	1
1.71 	-3.05 	3
2.55 	-4.29 	3
5.10 	-6.99 	2
2.42 	-4.99 	7
-5.78 	8.01 	1
-5.42 	6.73 	1
1.76 	-2.70 	7
5.00 	-7.36 	2
4.92 	-5.17 	6
5.24 	-6.29 	5
5.08 	-5.59 	6
4.32 	-6.98 	2
3.95 	-6.30 	5
5.05 	-8.41 	2
4.16 	-6.90 	2
-4.47 	1.14 	1
-4.11 	2.76 	1
2.65 	-4.47 	3
-4.90 	5.06 	1
4.64 	-6.89 	2
2.44 	-4.19 	3
2.37 	-4.08 	3
-4.81 	-0.05 	1
-4.35 	3.63 	1
5.31 	-7.59 	2
4.90 	-7.22 	2
4.95 	-5.50 	6
3.45 	-6.49 	1
5.51 	-6.19 	5
2.53 	-4.25 	3
4.25 	-7.38 	2
4.30 	-7.22 	2
-4.23 	3.57 	1
3.77 	-7.18 	2
-4.92 	2.63 	1
3.54 	-6.62 	2
3.58 	-6.56 	2
4.33 	-6.88 	2
4.97 	-6.88 	12
5.33 	-7.02 	2
3.48 	-6.56 	13
4.18 	-8.10 	2
5.51 	-7.11 	2
-5.16 	-0.36 	1
3.93 	-7.51 	2
-4.51 	1.67 	1
5.52 	-7.30 	2
4.03 	-6.87 	2
4.33 	-6.81 	2
3.97 	-7.61 	2
4.84 	-5.76 	6
4.54 	-5.98 	6
4.06 	-7.86 	2
-6.75 	10.35 	1
5.84 	-9.34 	4
1.62 	-1.08 	3
3.26 	-5.59 	8
-6.76 	10.36 	1
-6.16 	9.01 	1
6.10 	-9.40 	2
-6.35 	9.37 	1
3.28 	-5.60 	8
5.70 	-9.39 	4
6.00 	-9.32 	2
5.50 	-9.61 	2
6.03 	-9.42 	2
3.20 	-5.55 	5
-6.82 	10.28 	1
