2.05 	1.90 	1 
1.48 	0.89 	1 
-2.64 	-1.70 	1 
-2.64 	-1.06 	1 
3.89 	-0.15 	1 
-1.82 	-1.13 	1 
0.67 	-1.25 	1 
-1.60 	-0.75 	1 
8.62 	-2.92 	1 
5.49 	-0.97 	1 
3.47 	-3.76 	1 
-1.13 	1.41 	1 
-3.84 	-1.89 	1 
-2.62 	0.99 	1 
-2.68 	1.30 	1 
-3.72 	-2.51 	1 
-4.60 	-3.13 	1 
3.29 	-0.49 	1 
-2.23 	-2.56 	1 
-7.43 	6.09 	1 
-0.52 	3.56 	1 
-0.19 	1.04 	1 
3.63 	0.21 	1 
-5.56 	2.39 	1 
1.16 	2.75 	1 
4.00 	1.02 	1 
-6.43 	4.34 	1 
-7.26 	3.33 	1 
-0.81 	0.16 	1 
-5.28 	4.77 	1 
-3.35 	2.83 	1 
2.09 	-1.91 	1 
-0.77 	4.41 	1 
-0.62 	1.83 	1 
2.20 	1.47 	1 
4.53 	-0.82 	1 
6.06 	-2.21 	1 
8.83 	-9.52 	1 
0.91 	-0.78 	1 
-5.87 	-3.30 	1 
-1.83 	0.19 	1 
-1.72 	0.50 	1 
-4.32 	-0.44 	1 
5.49 	-5.28 	1 
0.05 	-2.50 	1 
-1.62 	1.70 	1 
2.96 	0.89 	1 
0.08 	-1.46 	1 
0.10 	-0.14 	1 
1.73 	2.32 	1 
1.07 	-1.67 	1 
3.48 	-5.29 	1 
3.09 	-3.06 	1 
-0.04 	-0.73 	1 
1.87 	3.49 	1 
2.10 	2.72 	1 
-0.82 	-0.69 	1 
2.71 	-0.35 	1 
2.47 	0.62 	1 
-8.21 	2.39 	1 
-7.05 	1.90 	1 
-6.50 	1.27 	1 
-5.73 	0.24 	1 
-6.56 	6.04 	1 
-4.56 	2.35 	1 
-4.94 	0.43 	1 
0.64 	1.99 	1 
-0.09 	2.65 	1 
0.72 	2.15 	1 
-10.71 	4.15 	1 
10.35 	-6.04 	2 
8.07 	-5.86 	2 
8.51 	-6.39 	2 
11.93 	-9.24 	2 
8.63 	-5.75 	2 
7.57 	-5.77 	2 
9.34 	-5.28 	2 
16.56 	-8.02 	2 
15.80 	-7.82 	2 
8.92 	-3.97 	2 
6.98 	-6.41 	2 
13.34 	-6.29 	2 
15.28 	-6.75 	2 
15.00 	-11.97 	2 
14.99 	-10.24 	2 
13.34 	-11.02 	2 
12.15 	-11.70 	2 
17.04 	-9.37 	2 
16.19 	-6.18 	2 
16.15 	-6.45 	2 
15.87 	-11.55 	2 
12.67 	-9.49 	2 
13.45 	-9.58 	2 
13.42 	-5.88 	2 
17.79 	-8.79 	2 
9.44 	-5.56 	2 
14.87 	-9.52 	2 
16.39 	-11.26 	2 
16.87 	-10.70 	2 
13.71 	-11.40 	2 
6.00 	-5.73 	2 
10.55 	-10.88 	2 
13.52 	-7.61 	2 
15.58 	-9.57 	2 
14.21 	-9.50 	2 
12.20 	-10.76 	2 
12.08 	-9.68 	2 
9.58 	-6.58 	2 
16.51 	-9.75 	2 
12.64 	-11.81 	2 
11.68 	-11.24 	2 
14.94 	-8.89 	2 
11.80 	-10.60 	2 
14.89 	-5.54 	2 
16.43 	-7.08 	2 
14.40 	-11.15 	2 
12.88 	-7.24 	2 
13.86 	-9.98 	2 
12.77 	-8.68 	2 
15.63 	-10.22 	2 
15.40 	-6.20 	2 
10.27 	-6.87 	2 
7.03 	-4.54 	2 
11.12 	-9.64 	2 
-0.12 	-3.33 	2 
12.99 	-7.86 	2 
11.51 	-6.71 	2 
10.95 	-10.80 	2 
15.44 	-11.56 	2 
12.34 	-5.32 	2 
10.91 	-9.84 	2 
12.67 	-10.10 	2 
6.45 	-4.89 	2 
7.28 	-5.01 	2 
6.41 	-5.81 	2 
0.53 	-3.16 	2 
9.83 	-6.55 	2 
7.29 	-2.58 	2 
7.08 	-2.55 	2 
8.15 	-4.91 	2 
-9.35 	10.27 	3 
-8.21 	11.01 	3 
-8.28 	10.31 	3 
-8.54 	8.94 	3 
-15.16 	7.54 	3 
-15.87 	9.90 	3 
-13.76 	11.42 	3 
-7.99 	6.78 	3 
-11.25 	3.75 	3 
-16.35 	9.32 	3 
-10.89 	9.13 	3 
-15.45 	10.83 	3 
-15.41 	6.85 	3 
-14.40 	6.35 	3 
-13.47 	6.67 	3 
-15.07 	9.60 	3 
-9.98 	5.55 	3 
-16.82 	8.25 	3 
-16.73 	7.82 	3 
-15.32 	8.95 	3 
-11.82 	3.57 	3 
-11.94 	5.51 	3 
-12.10 	8.73 	3 
-8.93 	7.23 	3 
-11.48 	10.62 	3 
-5.79 	1.96 	3 
-10.43 	9.25 	3 
-11.93 	4.38 	3 
-14.40 	7.54 	3 
-13.61 	6.39 	
-15.74 	10.42 	3 
-12.03 	10.84 	3 
-12.69 	7.30 	3 
-13.26 	9.52 	3 
-16.30 	8.98 	3 
-10.88 	7.41 	3 
-13.78 	9.11 	3 
-13.79 	8.14 	3 
-12.22 	9.87 	3 
-9.41 	2.72 	3 
-11.21 	7.79 	3 
-7.79 	7.96 	3 
-9.35 	8.14 	3 
-10.23 	8.46 	3 
-8.68 	10.64 	3 
-15.83 	7.45 	3 
-16.01 	8.17 	3 
-13.36 	7.42 	3 
-11.26 	11.35 	3 
-10.55 	7.31 	3 
-13.15 	9.05 	3 
-10.86 	6.38 	3 
-7.85 	4.97 	3 
-14.61 	8.46 	3 
-8.41 	6.27 	3 
-6.38 	7.51 	3 
-6.92 	8.22 	3 
-6.08 	7.18 	3 
-11.05 	3.89 	3 
-4.92 	-0.23 	3 
-8.68 	8.76 	3 
-5.10 	-0.06 	3 
-10.01 	6.39 	3 
-6.53 	11.21 	3 
-8.96 	5.89 	3 
-7.54 	4.91 	3 
-11.66 	6.94 	3 
-6.49 	11.19 	3 
-10.70 	5.53 	3 
-7.96 	8.84 	3 
