39.923073,116.351437
39.949996,116.465191
39.92889,116.253382
40.060635,116.411106
39.899744,116.266006
39.926993,116.301598
39.881405,116.64243
39.909443,116.480716
39.856293,116.700173
39.908001,116.654978
39.938011,116.505516
40.02074,116.46435
39.91724,116.345373
39.975991,116.324854
39.850323,116.282584
39.862537,116.401278
40.166248,116.40999
40.257064,117.31426
39.973055,116.406734
39.952226,116.524616
40.047721,116.406799
39.867528,116.251209
39.869711,116.356422
40.004149,116.348836
39.950059,116.285209
39.929051,116.417044
39.875802,116.45109
39.957777,116.732384
40.125833,116.18224
39.898118,116.339708
39.895057,116.4183
40.66291,116.454189
39.930707,116.359773
39.988844,116.45799
39.997277,116.455171
39.998373,116.537202
39.88335,116.685044
40.091233,116.313933
39.96885,116.370269
39.903045,116.422761
39.990534,116.474056
39.906832,116.632604
39.90796,116.331681
40.148423,116.316789
39.914258,116.702667
39.946401,116.252595
39.930707,116.359773
39.752145,116.396758
39.936072,116.67824
39.906522,116.373227
40.398235,116.686983
40.035557,116.366637
40.423718,115.987118
39.887936,116.280618
39.937492,116.455294
39.900558,116.398353
39.991761,116.408027
40.22066,116.231204
40.364582,116.814623
39.86296,116.477674
39.834025,116.648124
40.040028,116.210102
40.288165,116.653117
39.763047,116.164074
39.956708,116.323762
39.965487,116.323391
39.888064,116.655913
39.792135,116.116084
39.915278,116.479044
40.07971,116.594101
40.120122,116.609862
40.078811,116.594652
39.796914,116.516402
39.927149,116.333277
39.911149,116.337836
39.928383,116.343048
39.886228,116.42077
39.917292,116.53194
39.8545,116.410179
39.99119,116.483675
39.789663,116.515316
39.871549,116.458879
39.995495,116.406412
39.805031,116.54707
39.90877,116.361377
39.909797,116.357842
39.865958,116.269931
39.982434,116.361593
39.982434,116.361591
39.982676,116.361154
39.981,116.35139
39.981,116.35139
39.995602,115.646086
40.135996,116.435033
39.993252,116.473195
39.985586,116.505722
40.078113,116.250529
39.975492,116.321749
39.918447,116.356414
39.940724,116.3557
39.867668,116.380507
39.94385,116.311917
40.18694,117.303789
39.894961,116.321283
39.902435,116.42705
39.903258,116.426185
39.90179,116.426177
39.902604,116.428406
40.220076,116.233252
40.006919,116.488456
40.054278,116.182375
40.123295,116.250749
39.915002,116.455146
40.337707,116.840665
39.914909,116.505432
40.06599,116.412647
39.908685,116.303587
40.032267,116.414158
39.839418,116.118112
39.705733,116.013809
40.079312,116.59455
39.961218,116.437325
39.906785,116.413191
39.800743,116.483839
39.805457,116.503089
39.914951,116.39191
39.987078,116.620489
40.062423,116.571523
39.870657,116.695943
39.722728,116.150971
40.106922,116.204468
40.034649,116.311815
40.090762,116.278393
39.90931,116.419806
39.905287,116.328474
40.316303,116.640453
39.958634,116.314508
40.551805,116.002233
40.026934,116.507902
39.925173,116.400683
40.055266,116.617155
40.183906,116.412887
40.169315,117.327394
40.588472,116.956603
39.894715,116.476984
39.998911,116.212495
39.946323,116.31669
39.937152,115.694758
39.89756,116.369125
39.92195,116.441222
39.978117,116.309168
39.844929,116.385461
40.080305,116.333777
39.924292,116.613089
39.90962,116.423379
39.939902,116.361369
39.965561,116.38538
39.914061,116.35289
40.001905,116.372164
39.986655,116.423923
39.922561,116.348142
40.028617,116.415978
39.988262,116.321369
39.895334,116.388147
39.817635,116.206111
40.002055,116.27399
40.149549,116.291855
40.071937,116.335749
39.990472,116.43065
39.935724,116.164757
39.905634,116.113772
39.9934,116.192485
40.166392,116.26987
39.934777,116.158301
40.356188,116.016802
40.064146,116.414294
